Date,Stock Index,Open Price,Close Price,Daily High,Daily Low,Trading Volume,GDP Growth (%),Inflation Rate (%),Unemployment Rate (%)
2002-12-06,NASDAQ,3704.11,3677.9900000000002,3710.7000000000003,3661.84,396545051,-1.34,5.03,13.72
2002-12-07,S&P 500,3826.52,3871.45,3915.7799999999997,3803.33,787739455,-0.54,4.56,7.91
2002-12-08,Dow Jones,3440.03,3420.5400000000004,3477.61,3399.7900000000004,367310549,3.66,4.1,4.56
2002-12-09,S&P 500,2251.63,2218.52,2272.77,2211.07,616684222,3.17,8.36,4.08
2002-12-10,NASDAQ,2084.39,2080.46,2110.25,2032.57,722973054,2.37,3.81,8.15
2002-12-11,Dow Jones,3390.67,3371.38,3409.17,3351.1600000000003,94772255,5.76,0.64,11.91
2002-12-12,Dow Jones,4464.38,4417.900000000001,4501.42,4374.13,706631200,-0.25,0.66,14.96
2002-12-13,S&P 500,4786.93,4769.240000000001,4826.14,4759.77,605282252,6.73,0.43,12.24
2002-12-14,NASDAQ,1423.62,1428.03,1466.19,1396.2299999999998,561864154,-2.37,4.09,13.4
2002-12-15,S&P 500,1619.31,1624.48,1660.6100000000001,1618.11,944495569,6.74,7.18,11.72
2002-12-16,Dow Jones,4778.95,4764.61,4789.179999999999,4726.4,772295505,4.96,2.04,13.64
2002-12-17,S&P 500,3946.14,3940.87,3963.04,3911.8199999999997,997193100,5.25,6.46,2.99
2002-12-18,S&P 500,4531.98,4578.53,4602.0199999999995,4500.7,871539221,2.22,6.87,14.09
2002-12-19,NASDAQ,1810.53,1798.26,1827.07,1795.67,183411197,5.01,2.55,7.15
2002-12-20,NASDAQ,3350.34,3326.1600000000003,3388.09,3315.61,481374669,-3.8,6.01,13.98
2002-12-21,Dow Jones,3804.56,3778.91,3821.0299999999997,3775.19,913826506,7.77,6.85,2.98
2002-12-22,S&P 500,3720.45,3716.23,3727.3599999999997,3701.78,603415206,-4.17,4.67,11.3
2002-12-23,S&P 500,2632.61,2658.56,2678.5099999999998,2601.2400000000002,726595377,-2.77,3.37,11.56
2002-12-24,S&P 500,1061.58,1032.1799999999998,1110.58,1003.8699999999999,126998293,3.65,6.19,14.96
2002-12-25,Dow Jones,3331.7,3352.6299999999997,3363.9199999999996,3301.0899999999997,555852835,6.09,9.78,12.0
2002-12-26,Dow Jones,2012.41,1964.52,2043.02,1937.06,451722320,-3.86,4.27,6.97
2002-12-27,NASDAQ,2801.02,2792.91,2822.67,2779.2599999999998,196862194,8.81,3.92,9.24
2002-12-28,NASDAQ,4830.32,4857.91,4861.46,4818.09,999789343,9.6,4.64,6.77
2002-12-29,NASDAQ,2596.14,2580.0099999999998,2620.5299999999997,2573.16,744281933,4.09,0.76,4.55
2002-12-30,S&P 500,4359.21,4365.58,4400.69,4316.76,777400873,2.22,5.53,5.23
2002-12-31,S&P 500,1754.16,1724.66,1779.8200000000002,1693.8400000000001,470485368,6.12,3.29,4.89
2003-01-01,NASDAQ,3689.84,3714.04,3757.65,3680.51,391784860,-0.07,1.21,9.13
2003-01-02,S&P 500,4908.03,4863.259999999999,4922.48,4854.4,579423941,2.4,4.66,13.78
2003-01-03,NASDAQ,1407.57,1442.82,1447.1299999999999,1363.9199999999998,386255537,8.74,0.03,13.87
2003-01-04,Dow Jones,1033.28,1003.1,1080.11,965.96,420382712,9.33,4.02,2.71
2003-01-05,NASDAQ,2734.33,2771.77,2790.68,2701.36,399146186,8.91,1.06,3.04
2003-01-06,Dow Jones,1370.5,1355.75,1399.32,1335.41,779671335,-1.06,0.24,5.19
2003-01-07,S&P 500,3993.54,4015.81,4055.41,3980.44,297948169,-1.51,8.24,5.32
2003-01-08,NASDAQ,4658.19,4640.11,4674.41,4591.139999999999,542333878,-0.54,9.16,3.23
2003-01-09,S&P 500,2736.08,2776.67,2812.48,2696.22,240244891,1.62,2.08,7.05
2003-01-10,Dow Jones,2034.85,1997.51,2041.62,1982.42,761356618,-0.29,5.39,9.64
2003-01-11,Dow Jones,2737.61,2705.46,2752.17,2663.08,678843150,0.61,2.78,9.52
2003-01-12,Dow Jones,3893.79,3893.09,3901.0299999999997,3855.1400000000003,366200903,4.31,4.94,9.06
2003-01-13,S&P 500,1036.22,994.4100000000001,1076.78,979.5600000000001,916533267,6.44,4.37,6.4
2003-01-14,S&P 500,3357.82,3327.42,3368.9500000000003,3306.09,799752625,6.03,2.69,11.18
2003-01-15,S&P 500,3453.17,3497.55,3533.42,3443.87,502450170,7.22,7.0,12.74
2003-01-16,S&P 500,3550.75,3598.4,3645.56,3545.2,711359360,-4.52,1.26,6.5
2003-01-17,Dow Jones,1968.09,1955.72,1994.48,1919.58,630381212,-4.28,0.53,3.11
2003-01-18,Dow Jones,3856.21,3898.54,3925.54,3842.83,802355159,6.84,7.68,5.85
2003-01-19,NASDAQ,1365.57,1370.05,1393.1,1324.57,440876455,3.0,6.66,3.79
2003-01-20,NASDAQ,1797.08,1774.05,1813.37,1724.27,670698146,3.67,4.99,8.08
2003-01-21,S&P 500,4509.88,4530.12,4553.9,4506.05,225741600,-4.21,4.68,4.03
2003-01-22,Dow Jones,3954.89,3970.7799999999997,4000.9199999999996,3931.24,16246163,-1.17,4.97,8.02
2003-01-23,Dow Jones,1054.98,1103.89,1153.19,1014.88,475550712,4.58,4.37,4.87
2003-01-24,Dow Jones,1993.51,1970.01,2040.4,1930.56,383321359,7.89,3.93,11.6
2003-01-25,NASDAQ,1857.63,1874.8400000000001,1917.95,1819.63,74650760,8.75,5.0,2.36
2003-01-26,NASDAQ,2083.23,2038.43,2127.69,2020.98,94366238,2.51,5.29,9.21
2003-01-27,Dow Jones,1990.24,1951.6,2013.63,1928.9099999999999,184127440,3.18,6.92,4.2
2003-01-28,Dow Jones,1250.11,1200.5,1282.9799999999998,1170.75,78041210,7.5,7.11,2.01
2003-01-29,Dow Jones,2835.76,2885.71,2930.46,2787.0600000000004,748548446,3.06,3.78,13.3
2003-01-30,NASDAQ,3930.93,3961.16,3980.81,3914.5499999999997,443056767,2.75,4.14,10.73
2003-01-31,Dow Jones,3426.93,3455.6,3503.69,3380.77,46396735,8.58,3.74,3.29
2003-02-01,Dow Jones,3691.49,3692.4599999999996,3713.2499999999995,3678.02,125092975,6.85,5.37,10.63
2003-02-02,S&P 500,1324.6,1304.61,1354.6499999999999,1255.1599999999999,780869462,8.64,4.53,9.95
2003-02-03,S&P 500,4805.96,4771.09,4841.45,4737.58,563923205,-1.73,8.9,8.15
2003-02-04,NASDAQ,4353.97,4332.4400000000005,4401.5,4309.26,921068765,2.87,6.96,7.45
2003-02-05,Dow Jones,4220.36,4207.96,4232.589999999999,4177.29,60985718,7.64,8.99,13.53
2003-02-06,Dow Jones,4291.94,4317.57,4354.88,4278.3099999999995,339757126,-3.33,7.09,5.19
2003-02-07,S&P 500,4730.84,4734.81,4760.85,4717.13,897378103,6.92,9.71,7.18
2003-02-08,NASDAQ,3177.02,3134.77,3190.45,3129.09,95964079,-2.26,6.36,6.28
2003-02-09,S&P 500,1801.13,1752.93,1839.96,1747.23,605875495,7.12,9.64,12.03
2003-02-10,S&P 500,3467.13,3427.36,3494.7400000000002,3409.98,38892713,4.18,1.58,13.91
2003-02-11,S&P 500,3971.53,3962.5800000000004,4004.5800000000004,3924.4400000000005,393166381,-2.1,0.52,13.05
2003-02-12,S&P 500,3951.67,3994.9900000000002,4011.1400000000003,3921.27,762025633,2.1,5.79,12.37
2003-02-13,Dow Jones,3085.8,3099.54,3123.6,3080.67,377542475,5.23,9.83,14.83
2003-02-14,Dow Jones,1273.83,1304.01,1334.8799999999999,1231.22,850564731,4.51,4.18,11.06
2003-02-15,S&P 500,2484.45,2481.0899999999997,2504.7,2451.0199999999995,944366139,1.41,2.12,11.76
2003-02-16,NASDAQ,4683.07,4669.24,4692.99,4621.2,155343923,8.49,5.22,14.78
2003-02-17,NASDAQ,3337.8,3298.6400000000003,3385.88,3265.13,435683187,2.79,6.49,2.09
2003-02-18,NASDAQ,3153.33,3190.92,3216.4900000000002,3144.5699999999997,581804076,2.59,3.15,10.24
2003-02-19,NASDAQ,2075.41,2103.73,2140.43,2051.72,89353774,-4.07,7.15,11.61
2003-02-20,S&P 500,2473.8,2440.61,2494.3500000000004,2408.19,9653210,8.83,9.75,13.93
2003-02-21,Dow Jones,4581.38,4582.61,4600.37,4579.97,975646265,-2.34,8.97,13.49
2003-02-22,NASDAQ,3665.85,3664.5899999999997,3686.21,3663.8399999999997,564274891,2.93,2.92,12.95
2003-02-23,S&P 500,4149.55,4162.06,4182.52,4143.08,287267276,7.05,3.27,14.3
2003-02-24,NASDAQ,2817.38,2862.0,2889.21,2804.8,119723911,-1.77,3.72,8.99
2003-02-25,NASDAQ,3520.99,3528.97,3556.14,3499.5099999999998,637604879,2.91,3.95,2.09
2003-02-26,S&P 500,1993.53,1997.55,2022.4099999999999,1969.16,271530172,-1.39,1.0,2.14
2003-02-27,Dow Jones,3821.84,3776.8700000000003,3828.58,3769.9700000000003,598919644,6.4,7.62,9.08
2003-02-28,Dow Jones,2710.41,2666.7,2735.21,2633.0299999999997,377051874,3.47,3.65,7.66
2003-03-01,S&P 500,2770.18,2738.91,2778.64,2709.1,415031931,7.84,8.8,7.87
2003-03-02,Dow Jones,3597.29,3550.54,3603.6,3535.82,771154396,8.42,9.27,7.21
2003-03-03,S&P 500,4745.12,4769.46,4816.09,4744.44,513519198,4.73,0.24,13.93
2003-03-04,S&P 500,1256.03,1278.36,1308.61,1252.1499999999999,605856652,5.88,9.89,6.67
2003-03-05,S&P 500,4298.97,4262.58,4331.9400000000005,4243.0,596865675,3.24,7.1,13.13
2003-03-06,Dow Jones,2169.53,2203.1400000000003,2223.2300000000005,2161.8300000000004,833190194,0.77,5.2,13.74
2003-03-07,S&P 500,2775.68,2741.16,2821.1299999999997,2722.3199999999997,921713532,4.72,3.9,8.49
2003-03-08,NASDAQ,1087.65,1067.77,1119.5500000000002,1036.36,325124417,8.62,5.19,7.81
2003-03-09,Dow Jones,2204.18,2179.08,2242.64,2151.72,70254560,1.25,3.25,11.89
2003-03-10,Dow Jones,3010.52,2997.75,3028.95,2986.19,244105735,-0.28,6.23,11.2
2003-03-11,Dow Jones,1224.7,1200.17,1272.7,1182.98,356467453,0.83,0.93,6.27
2003-03-12,Dow Jones,2964.38,2963.28,3005.4,2932.5800000000004,358314024,1.53,6.21,3.33
2003-03-13,NASDAQ,4708.44,4699.179999999999,4751.139999999999,4656.139999999999,115546552,-3.9,2.75,5.44
2003-03-14,Dow Jones,1421.57,1470.23,1478.84,1383.9099999999999,194994042,2.48,0.18,3.7
2003-03-15,Dow Jones,4057.76,4013.3500000000004,4071.3100000000004,3985.6800000000003,670794599,2.41,5.53,5.83
2003-03-16,S&P 500,2638.68,2602.8999999999996,2652.96,2584.7899999999995,659237940,3.83,5.78,5.4
2003-03-17,Dow Jones,3620.69,3575.9700000000003,3634.2400000000002,3557.7200000000003,515711728,0.44,4.27,10.29
2003-03-18,NASDAQ,2040.95,2053.53,2096.3,1996.98,276210216,4.2,0.72,14.41
2003-03-19,NASDAQ,1637.97,1593.42,1639.56,1591.46,556221791,8.17,8.93,10.91
2003-03-20,NASDAQ,1641.85,1675.49,1679.29,1592.4499999999998,826189157,9.33,6.11,14.05
2003-03-21,NASDAQ,1281.97,1283.16,1296.8600000000001,1248.75,126426523,3.75,1.16,12.19
2003-03-22,Dow Jones,1742.59,1745.29,1755.28,1708.53,718629134,-4.36,5.11,11.46
2003-03-23,Dow Jones,3656.88,3663.04,3674.63,3654.98,820257558,9.54,4.97,7.38
2003-03-24,NASDAQ,4526.76,4493.84,4566.66,4463.56,321137047,5.59,0.6,6.22
2003-03-25,NASDAQ,4256.5,4226.27,4284.66,4202.030000000001,834309324,0.04,6.07,13.0
2003-03-26,Dow Jones,3740.54,3722.42,3740.83,3717.13,281273492,-2.79,8.08,13.77
2003-03-27,NASDAQ,1441.73,1451.08,1472.55,1427.83,441805045,-2.85,7.49,7.87
2003-03-28,S&P 500,2156.75,2127.76,2177.14,2083.2400000000002,56665995,-2.48,2.03,2.12
2003-03-29,NASDAQ,2239.23,2200.86,2244.93,2173.36,793572031,-4.32,8.62,12.3
2003-03-30,NASDAQ,1999.83,2046.84,2080.65,1979.1599999999999,100658278,8.53,3.43,5.71
2003-03-31,S&P 500,3060.02,3012.22,3095.12,3008.5899999999997,489322582,3.11,9.47,2.13
2003-04-01,S&P 500,3142.22,3172.49,3208.5299999999997,3106.5099999999998,683841841,5.5,0.72,12.46
2003-04-02,Dow Jones,2427.54,2456.34,2492.76,2392.4,275099565,7.42,4.86,8.73
2003-04-03,Dow Jones,2415.16,2394.8799999999997,2415.16,2364.18,856741034,6.87,5.97,10.91
2003-04-04,S&P 500,4314.22,4277.780000000001,4361.92,4252.27,596812493,8.24,2.48,13.89
2003-04-05,S&P 500,4157.17,4121.7300000000005,4197.88,4100.040000000001,8875728,9.51,7.71,9.04
2003-04-06,Dow Jones,2231.18,2250.9199999999996,2296.1199999999994,2201.52,139447639,1.59,6.27,8.54
2003-04-07,NASDAQ,4655.15,4669.429999999999,4670.209999999999,4643.48,76559156,9.26,0.18,5.78
2003-04-08,S&P 500,4811.26,4839.530000000001,4886.22,4764.2,80072697,5.85,6.08,5.97
2003-04-09,Dow Jones,2306.97,2350.72,2391.2099999999996,2277.5299999999997,78359806,-3.94,4.91,12.36
2003-04-10,NASDAQ,2417.7,2436.89,2478.75,2402.14,35092321,5.23,1.96,7.84
2003-04-11,S&P 500,3022.54,2988.13,3027.2,2965.65,539568370,5.3,9.96,4.13
2003-04-12,NASDAQ,4764.48,4738.82,4801.419999999999,4698.54,507201199,8.59,8.97,3.23
2003-04-13,Dow Jones,4505.28,4539.5,4587.5,4497.2,568957717,0.59,2.93,8.15
2003-04-14,S&P 500,1410.27,1381.2,1444.2,1366.56,159871177,3.77,5.41,8.04
2003-04-15,NASDAQ,2570.92,2528.17,2599.4500000000003,2494.19,861890997,-4.82,3.17,10.49
2003-04-16,S&P 500,3213.48,3233.81,3281.09,3197.71,362908423,-0.02,7.75,8.12
2003-04-17,NASDAQ,3012.53,3002.78,3034.6800000000003,2963.15,930765780,-4.07,9.3,3.87
2003-04-18,Dow Jones,1775.45,1817.45,1847.41,1768.93,564712420,2.83,3.59,8.6
2003-04-19,Dow Jones,4435.27,4450.3,4474.12,4397.14,494535065,7.26,8.06,13.79
2003-04-20,S&P 500,3707.76,3666.8,3754.4,3663.38,604964940,-1.9,4.98,4.07
2003-04-21,NASDAQ,4351.63,4396.42,4400.22,4351.0,311798927,2.91,3.97,10.97
2003-04-22,S&P 500,4435.06,4410.92,4460.120000000001,4366.01,705379165,-1.94,9.38,9.72
2003-04-23,S&P 500,3993.42,3977.14,4027.77,3948.0699999999997,199767262,-3.19,5.1,11.73
2003-04-24,NASDAQ,2756.84,2747.07,2796.44,2729.48,210705348,2.66,4.67,3.96
2003-04-25,NASDAQ,3442.19,3397.31,3471.34,3385.68,939185119,-3.81,6.72,14.24
2003-04-26,NASDAQ,1641.46,1641.1100000000001,1686.91,1610.2700000000002,862948687,3.81,2.61,10.07
2003-04-27,Dow Jones,3694.58,3656.91,3741.68,3631.46,183150126,-4.53,3.25,13.01
2003-04-28,S&P 500,1717.01,1707.11,1720.23,1657.53,496597256,-3.4,9.32,5.21
2003-04-29,S&P 500,3775.8,3760.8700000000003,3795.92,3711.7100000000005,521170645,3.25,6.79,11.61
2003-04-30,Dow Jones,1918.39,1945.67,1946.8400000000001,1886.64,415007231,3.87,8.27,12.15
2003-05-01,NASDAQ,1470.21,1500.53,1517.0,1448.07,849251894,-4.57,2.71,7.17
2003-05-02,Dow Jones,1661.14,1626.48,1687.98,1601.92,641332203,3.6,5.44,6.99
2003-05-03,Dow Jones,1007.97,994.63,1053.51,960.51,970776935,7.58,9.71,10.55
2003-05-04,Dow Jones,3874.96,3862.3,3917.29,3857.2200000000003,959385132,5.83,3.19,3.21
2003-05-05,S&P 500,3929.6,3894.74,3935.97,3878.3199999999997,370851684,-3.03,1.6,11.56
2003-05-06,Dow Jones,3059.73,3089.58,3094.23,3055.97,125989773,3.89,5.11,2.56
2003-05-07,S&P 500,1645.45,1666.17,1695.63,1641.78,765815631,5.08,3.88,4.48
2003-05-08,S&P 500,1334.22,1303.26,1360.83,1293.47,100212330,-4.44,1.6,10.63
2003-05-09,S&P 500,1076.52,1063.19,1089.84,1038.93,793612307,7.83,8.89,3.28
2003-05-10,NASDAQ,1662.99,1623.57,1707.96,1584.33,71920510,8.59,9.91,14.63
2003-05-11,S&P 500,4563.42,4576.24,4622.61,4539.15,933675051,7.76,5.69,13.29
2003-05-12,S&P 500,1966.15,1928.2900000000002,1986.2800000000002,1911.5200000000002,829892331,7.37,7.75,10.14
2003-05-13,NASDAQ,2417.09,2465.6800000000003,2510.2000000000003,2412.9700000000003,394742041,6.17,8.59,12.65
2003-05-14,S&P 500,1421.38,1449.45,1468.65,1393.8700000000001,225814728,4.5,7.01,13.54
2003-05-15,Dow Jones,1889.45,1878.47,1926.29,1864.91,168524672,5.18,0.44,5.37
2003-05-16,Dow Jones,3076.9,3084.76,3108.5600000000004,3046.15,345521771,7.1,1.58,13.04
2003-05-17,S&P 500,3431.01,3472.1400000000003,3478.2700000000004,3382.15,95434835,4.94,0.71,4.53
2003-05-18,NASDAQ,1981.41,1986.8200000000002,2033.2200000000003,1975.8400000000001,154036780,-0.08,0.1,7.37
2003-05-19,Dow Jones,1230.93,1198.38,1253.63,1187.7700000000002,589853701,0.64,3.06,9.26
2003-05-20,NASDAQ,2564.13,2552.0,2600.85,2528.35,666260777,8.46,3.92,11.28
2003-05-21,NASDAQ,1936.81,1971.12,1989.4799999999998,1888.3799999999999,166253065,-4.74,2.41,2.39
2003-05-22,Dow Jones,1878.22,1892.64,1893.5800000000002,1839.63,732215727,5.48,0.65,5.78
2003-05-23,NASDAQ,4839.45,4854.5199999999995,4859.549999999999,4794.54,627589562,9.32,5.3,9.91
2003-05-24,Dow Jones,3465.2,3501.8799999999997,3526.6899999999996,3448.5099999999998,871241184,5.59,2.73,6.65
2003-05-25,NASDAQ,3227.51,3266.9100000000003,3301.4100000000003,3177.9100000000003,228795791,9.91,7.96,12.08
2003-05-26,Dow Jones,2663.1,2705.08,2721.8199999999997,2657.96,723854755,5.31,0.08,10.47
2003-05-27,S&P 500,2715.78,2675.26,2750.55,2672.61,639755589,-4.48,8.43,5.05
2003-05-28,Dow Jones,3163.62,3168.0299999999997,3202.9599999999996,3120.8399999999997,466057874,7.41,9.55,3.9
2003-05-29,Dow Jones,3785.72,3809.77,3844.97,3739.3599999999997,603137118,-0.73,7.16,10.18
2003-05-30,Dow Jones,3808.58,3834.27,3858.9,3804.0499999999997,855888769,1.69,7.34,7.86
2003-05-31,Dow Jones,1686.78,1697.45,1743.19,1681.11,540716841,-0.32,9.34,4.2
2003-06-01,NASDAQ,3000.45,2967.1299999999997,3024.91,2965.47,540677211,-0.97,2.09,6.24
2003-06-02,S&P 500,2647.83,2677.5699999999997,2700.08,2642.6,899447611,1.47,9.95,5.94
2003-06-03,Dow Jones,4482.11,4504.12,4514.09,4471.639999999999,467275139,0.68,7.73,3.41
2003-06-04,NASDAQ,3525.68,3484.29,3541.06,3435.79,544512316,4.5,7.27,9.11
2003-06-05,S&P 500,3130.02,3126.4,3132.14,3093.01,180241408,7.2,3.61,11.93
2003-06-06,S&P 500,1461.58,1428.98,1493.26,1390.05,350097198,-0.54,5.46,9.48
2003-06-07,S&P 500,3422.55,3406.3,3434.98,3367.4900000000002,734385193,-1.79,6.54,12.74
2003-06-08,S&P 500,1468.82,1420.6299999999999,1484.03,1393.8799999999999,560933297,5.0,6.2,3.66
2003-06-09,Dow Jones,2348.83,2338.86,2387.37,2298.9900000000002,158659599,5.05,7.05,7.66
2003-06-10,Dow Jones,1571.37,1576.36,1592.7199999999998,1541.58,222192108,8.52,0.82,9.92
2003-06-11,NASDAQ,3768.29,3780.25,3792.36,3752.56,798036857,-4.76,3.56,10.79
2003-06-12,NASDAQ,1825.01,1841.36,1849.81,1796.95,236977902,7.8,4.34,11.05
2003-06-13,NASDAQ,2567.44,2601.07,2639.81,2540.76,65609985,2.82,2.61,11.48
2003-06-14,S&P 500,4582.7,4554.25,4589.19,4513.08,128610035,4.32,1.73,10.47
2003-06-15,S&P 500,1817.27,1779.32,1839.96,1730.23,667261411,-3.63,1.39,3.22
2003-06-16,Dow Jones,3031.22,3066.37,3091.72,3010.6699999999996,502801344,1.49,3.66,11.04
2003-06-17,S&P 500,2677.09,2642.75,2711.46,2604.58,527221606,-1.59,4.93,11.42
2003-06-18,S&P 500,1072.5,1119.98,1151.64,1067.51,664487702,-1.19,0.63,14.92
2003-06-19,S&P 500,4171.03,4205.28,4245.82,4132.19,107118105,2.56,9.46,11.01
2003-06-20,NASDAQ,1276.18,1276.27,1278.51,1257.6100000000001,181174538,7.19,7.65,10.93
2003-06-21,NASDAQ,2897.02,2945.16,2959.98,2895.05,96564537,6.16,7.31,8.69
2003-06-22,Dow Jones,3242.71,3202.45,3256.7200000000003,3184.29,785916329,3.86,1.73,13.28
2003-06-23,S&P 500,3513.71,3494.02,3521.01,3463.49,931777856,3.09,6.04,14.96
2003-06-24,S&P 500,3754.53,3768.3500000000004,3782.8100000000004,3748.57,247744138,1.41,5.3,12.13
2003-06-25,Dow Jones,2013.09,1998.09,2028.58,1951.8899999999999,474446743,9.59,9.82,9.96
2003-06-26,S&P 500,1039.92,1082.76,1108.85,1036.04,256100617,3.4,7.48,3.03
2003-06-27,S&P 500,3893.77,3850.33,3926.96,3803.83,170134221,-1.19,5.76,11.45
2003-06-28,NASDAQ,3142.63,3147.57,3166.63,3107.27,785829133,-1.55,8.51,11.21
2003-06-29,Dow Jones,4344.47,4353.56,4389.530000000001,4327.9800000000005,722994950,4.17,1.55,12.08
2003-06-30,Dow Jones,4285.55,4300.820000000001,4317.630000000001,4266.01,240908758,2.84,0.15,3.62
2003-07-01,Dow Jones,4373.3,4348.87,4387.81,4311.83,410939114,-4.88,6.9,10.5
2003-07-02,Dow Jones,2940.38,2926.84,2967.44,2896.77,209853397,7.45,0.98,5.84
2003-07-03,NASDAQ,2334.51,2368.88,2370.07,2300.9300000000003,49410427,5.56,1.15,11.88
2003-07-04,NASDAQ,4166.23,4135.719999999999,4170.219999999999,4116.259999999999,755315491,4.93,7.45,5.12
2003-07-05,S&P 500,2805.18,2837.87,2858.77,2780.79,878167002,-3.97,2.71,10.89
2003-07-06,S&P 500,1733.77,1740.04,1787.19,1684.28,159231479,0.43,6.29,5.83
2003-07-07,S&P 500,4419.9,4446.12,4482.2,4409.2,522554817,9.03,9.17,2.12
2003-07-08,S&P 500,4530.24,4551.599999999999,4556.009999999999,4509.349999999999,893788646,7.94,3.16,10.23
2003-07-09,NASDAQ,2865.24,2835.99,2907.56,2821.3999999999996,342021362,-0.72,2.17,3.47
2003-07-10,Dow Jones,1302.8,1309.68,1346.3,1264.54,678749613,-2.64,1.07,10.57
2003-07-11,NASDAQ,2551.3,2588.07,2618.6200000000003,2513.1000000000004,820446546,1.74,1.3,14.03
2003-07-12,S&P 500,4214.15,4207.36,4255.16,4192.74,611486333,0.34,0.62,14.6
2003-07-13,NASDAQ,4607.1,4653.76,4673.97,4603.030000000001,246585222,5.23,0.88,5.07
2003-07-14,Dow Jones,1813.89,1809.1100000000001,1824.97,1808.5400000000002,405330187,9.5,4.32,12.52
2003-07-15,Dow Jones,1267.89,1232.17,1293.49,1210.8000000000002,677431810,0.45,3.21,6.6
2003-07-16,NASDAQ,4509.4,4498.339999999999,4536.839999999999,4477.819999999999,245260798,-4.07,7.07,13.71
2003-07-17,NASDAQ,2557.62,2602.79,2629.71,2508.2,828827054,8.46,8.7,12.24
2003-07-18,NASDAQ,3167.04,3149.0099999999998,3195.29,3125.52,536993476,-4.43,7.85,2.96
2003-07-19,S&P 500,4872.26,4909.070000000001,4956.51,4859.4400000000005,226502791,9.29,5.31,7.29
2003-07-20,NASDAQ,1266.26,1304.39,1349.5,1221.7,84187277,4.97,1.02,6.39
2003-07-21,NASDAQ,3593.27,3578.29,3637.06,3553.74,566951676,9.13,7.1,12.21
2003-07-22,NASDAQ,1296.42,1254.75,1336.49,1224.79,147180451,-2.01,3.63,7.33
2003-07-23,Dow Jones,2501.88,2524.34,2571.51,2497.1,572088966,-4.39,0.86,10.9
2003-07-24,Dow Jones,4215.26,4196.41,4220.18,4177.26,533588806,2.32,8.42,9.83
2003-07-25,S&P 500,2733.89,2762.18,2775.44,2686.68,875664241,1.76,3.38,14.68
2003-07-26,S&P 500,4988.73,4983.0,5013.48,4953.52,739105901,-0.03,2.18,14.19
2003-07-27,Dow Jones,3236.24,3234.77,3278.5699999999997,3217.54,619466527,9.36,8.71,7.56
2003-07-28,Dow Jones,2284.65,2312.44,2337.7000000000003,2253.37,743735175,7.34,9.02,11.41
2003-07-29,Dow Jones,1880.45,1868.69,1917.8500000000001,1823.17,314045579,4.92,3.39,12.78
2003-07-30,NASDAQ,2402.08,2396.39,2409.0299999999997,2382.69,52578953,-2.56,3.55,13.69
2003-07-31,NASDAQ,2490.13,2477.75,2502.75,2452.49,363286590,6.01,5.8,2.89
2003-08-01,Dow Jones,1274.85,1261.58,1311.4399999999998,1213.6499999999999,176749261,5.91,7.33,5.93
2003-08-02,NASDAQ,2478.3,2480.8900000000003,2489.13,2469.6800000000003,514701448,1.38,0.63,6.16
2003-08-03,NASDAQ,2856.95,2887.83,2905.4,2820.97,317395621,8.87,5.93,7.65
2003-08-04,S&P 500,3890.95,3877.1299999999997,3904.1899999999996,3846.41,441313437,-2.5,9.53,4.2
2003-08-05,Dow Jones,3626.92,3629.35,3646.8399999999997,3592.94,706271364,-0.99,2.62,8.45
2003-08-06,Dow Jones,3835.06,3852.13,3887.55,3817.5,725081728,-4.05,9.09,10.62
2003-08-07,NASDAQ,1033.45,1010.3900000000001,1051.8400000000001,994.7,26792704,6.93,9.5,8.47
2003-08-08,Dow Jones,1870.67,1848.42,1898.43,1814.21,594984440,4.33,2.69,10.66
2003-08-09,S&P 500,3646.74,3690.08,3695.08,3635.9599999999996,188696189,-0.28,7.54,2.86
2003-08-10,S&P 500,2935.96,2958.31,2998.56,2914.98,22970451,-2.54,2.39,13.39
2003-08-11,S&P 500,1021.25,1028.97,1047.46,1011.84,952991536,-4.4,7.38,14.21
2003-08-12,Dow Jones,4217.98,4232.75,4265.18,4217.5599999999995,641515786,-2.5,7.97,10.03
2003-08-13,Dow Jones,4091.24,4044.1699999999996,4127.51,3995.6699999999996,82193369,1.8,2.47,13.46
2003-08-14,Dow Jones,3193.68,3205.49,3215.97,3172.0899999999997,248656747,-1.29,7.16,3.71
2003-08-15,Dow Jones,1265.85,1266.8,1311.03,1217.3799999999999,241643266,-1.12,8.12,12.37
2003-08-16,Dow Jones,4066.06,4070.63,4101.4400000000005,4059.04,930767877,8.13,3.59,3.55
2003-08-17,S&P 500,3334.85,3320.79,3356.29,3291.42,682429565,2.73,1.68,7.3
2003-08-18,NASDAQ,4127.84,4085.9900000000002,4136.96,4075.94,584901802,5.94,0.92,6.21
2003-08-19,S&P 500,4006.99,3976.3199999999997,4054.1099999999997,3936.8199999999997,226878652,-4.46,5.75,9.61
2003-08-20,Dow Jones,4212.01,4257.08,4294.83,4172.820000000001,138873708,0.48,9.78,5.92
2003-08-21,S&P 500,3072.03,3062.9,3082.4300000000003,3057.27,217863498,2.19,8.23,10.29
2003-08-22,Dow Jones,1561.3,1557.97,1578.19,1512.3700000000001,141981703,-2.2,4.36,6.78
2003-08-23,Dow Jones,3684.63,3639.9,3725.11,3630.17,247074332,-3.2,5.37,13.19
